Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP2994,1,2,5,2,1.3164248245927883,2,-0.13614966972032483,1.6051660961378407,0.7202352984119508,0,3,1,0,-1.429785022834165,1,1,0,1,5
EMP2995,0,0,0,2,-1.6777634677075988,1,0.6227671068701132,0.9580086860567331,-0.6978298687704685,1,2,0,2,-1.429785022834165,0,1,1,2,4
EMP2996,1,1,3,1,0.41816833690267224,0,-1.0637146188864157,-0.7677444074928874,1.4292678820031606,0,2,0,0,1.4386772558982357,1,1,1,1,5
EMP2997,0,2,0,5,-0.28047559796741806,0,0.7914152794457661,-1.4149018175739951,-1.4068624523616782,2,2,0,1,1.4386772558982357,0,0,0,1,0
EMP2998,2,1,1,2,-0.7795069800174825,2,-0.557770101159457,0.7422895493630305,0.7202352984119508,0,3,1,2,0.7215616862151356,0,2,0,1,3
EMP2999,2,1,1,0,0.7175871661327109,1,0.20114667543098094,0.9580086860567331,0.7202352984119508,0,1,0,2,1.4386772558982357,1,0,2,1,4
EMP3000,0,3,0,6,0.21855578408264642,0,1.6346561423240304,0.5265704126693279,-0.6978298687704685,2,0,1,2,0.7215616862151356,1,4,0,2,2
EMP3001,2,1,1,2,0.8173934425427238,0,-0.9793905325985893,1.6051660961378407,-1.4068624523616782,0,3,1,2,1.4386772558982357,0,2,0,1,3
EMP3002,2,2,2,3,-0.6797007036074697,0,0.7914152794457661,0.0951321392819228,-0.6978298687704685,2,2,0,1,0.004446116532035369,0,4,1,2,2
EMP3003,0,2,1,2,0.01894323126262062,1,-0.9793905325985893,-0.98346354418659,1.4292678820031606,1,1,0,1,-1.429785022834165,0,1,0,0,4
EMP3004,1,2,2,5,-0.28047559796741806,1,1.3816838834605512,1.1737278227504355,-0.6978298687704685,1,0,1,1,-0.7126694531510648,0,3,1,2,0
EMP3005,0,1,0,6,0.7175871661327109,1,-0.3891219285838042,0.5265704126693279,-0.6978298687704685,2,3,0,0,-1.429785022834165,1,1,0,1,3
EMP3006,1,0,1,0,0.01894323126262062,1,0.20114667543098094,-0.3363061341054823,-1.4068624523616782,1,2,0,1,0.7215616862151356,0,3,0,1,5
EMP3007,0,3,2,1,-0.5798944271974568,0,-0.4734460148716306,0.0951321392819228,-0.6978298687704685,2,3,1,0,1.4386772558982357,0,4,0,0,2
EMP3008,0,1,5,2,1.5160373774128142,0,-1.485335050325548,0.31085127597562534,1.4292678820031606,0,2,0,2,1.4386772558982357,1,4,0,0,4
EMP3009,0,3,2,5,-0.18066932155740517,1,-0.13614966972032483,0.7422895493630305,0.7202352984119508,2,1,1,0,-1.429785022834165,1,1,0,0,5
EMP3010,1,0,1,5,1.3164248245927883,2,0.6227671068701132,0.5265704126693279,-1.4068624523616782,2,1,1,0,1.4386772558982357,1,2,1,0,5
EMP3011,1,0,0,2,1.3164248245927883,2,0.20114667543098094,0.31085127597562534,1.4292678820031606,0,1,1,2,0.004446116532035369,2,4,0,0,2
EMP3012,2,1,2,3,1.0170059953627497,2,-0.05182558343249838,1.6051660961378407,0.7202352984119508,1,3,0,1,0.7215616862151356,2,1,1,1,1
EMP3013,0,2,2,3,-0.4800881507874439,0,0.1168225891431545,-0.98346354418659,-1.4068624523616782,0,0,0,1,0.7215616862151356,0,1,1,0,2
EMP3014,0,1,5,5,-0.08086304514739227,2,-0.8950664463107628,-0.3363061341054823,-1.4068624523616782,1,3,0,2,0.004446116532035369,2,0,0,2,2
EMP3015,2,0,3,3,-0.8793132564274955,1,0.960063452021419,-0.7677444074928874,0.011202714820741139,2,1,1,1,1.4386772558982357,1,4,1,1,5
EMP3016,0,0,0,6,0.3183620604926593,1,1.1287116245970719,1.389446959444138,0.7202352984119508,2,1,0,1,0.7215616862151356,2,4,0,2,0
EMP3017,1,2,3,1,-1.278538362067547,0,-1.0637146188864157,0.9580086860567331,-1.4068624523616782,1,2,0,1,1.4386772558982357,0,1,1,1,4
EMP3018,1,0,2,1,-1.37834463847756,1,0.5384430205822868,-0.7677444074928874,-0.6978298687704685,1,0,0,1,1.4386772558982357,0,4,1,0,3
EMP3019,0,2,1,2,1.0170059953627497,1,0.7070911931579397,1.6051660961378407,-1.4068624523616782,2,0,0,0,0.004446116532035369,0,1,1,1,3
EMP3020,1,0,2,1,-1.278538362067547,1,-0.30479784229597773,-0.3363061341054823,-0.6978298687704685,1,3,1,0,-1.429785022834165,1,4,2,0,2
EMP3021,2,1,0,0,-1.6777634677075988,2,-1.5696591366133743,0.5265704126693279,0.011202714820741139,2,2,0,2,-1.429785022834165,1,0,1,0,1
EMP3022,1,0,5,5,1.3164248245927883,0,1.6346561423240304,-1.1991826808802926,0.011202714820741139,2,3,0,1,-1.429785022834165,2,1,0,2,0
EMP3023,0,0,4,2,0.8173934425427238,0,-1.2323627914620685,0.7422895493630305,0.011202714820741139,2,1,0,2,-0.7126694531510648,2,4,0,2,2
EMP3024,0,2,1,1,1.0170059953627497,0,-1.4010109640377215,0.31085127597562534,1.4292678820031606,2,0,1,0,-0.7126694531510648,2,0,2,2,4
EMP3025,0,3,5,1,-0.18066932155740517,0,1.6346561423240304,-0.5520252707991848,0.011202714820741139,1,1,0,2,0.004446116532035369,2,3,1,0,0
EMP3026,0,2,4,6,-1.178732085657534,1,0.7914152794457661,1.6051660961378407,-1.4068624523616782,1,0,0,2,-0.7126694531510648,2,4,0,2,1
EMP3027,1,3,4,3,-0.8793132564274955,1,-0.22047375600815128,-0.3363061341054823,0.7202352984119508,0,0,1,2,-0.7126694531510648,0,2,2,2,2
EMP3028,1,2,1,5,1.5160373774128142,0,1.2130357108848984,-1.1991826808802926,-1.4068624523616782,1,0,1,1,1.4386772558982357,0,4,0,0,0
EMP3029,0,2,0,2,-1.278538362067547,2,-1.0637146188864157,1.389446959444138,-1.4068624523616782,0,1,0,0,1.4386772558982357,1,2,0,2,4
EMP3030,1,1,0,1,0.3183620604926593,0,0.960063452021419,-0.12058699741177976,1.4292678820031606,0,1,1,0,0.7215616862151356,1,0,2,2,4
EMP3031,0,3,3,5,0.01894323126262062,2,0.5384430205822868,-0.7677444074928874,0.7202352984119508,1,1,1,0,-0.7126694531510648,2,2,0,1,3
EMP3032,1,1,3,6,-0.4800881507874439,0,-0.7264182737351099,-1.1991826808802926,-1.4068624523616782,2,0,1,2,1.4386772558982357,1,4,2,1,4
EMP3033,0,3,0,0,0.21855578408264642,2,-1.485335050325548,-0.7677444074928874,1.4292678820031606,1,2,0,2,0.7215616862151356,0,1,1,2,3
EMP3034,2,1,6,0,-1.5779571912975858,1,-0.7264182737351099,-1.6306209542676977,-1.4068624523616782,2,0,1,2,-1.429785022834165,1,2,0,0,3
EMP3035,1,1,3,6,1.5160373774128142,1,0.7914152794457661,-1.6306209542676977,0.011202714820741139,1,1,1,0,1.4386772558982357,0,1,1,2,0
EMP3036,0,0,2,5,1.7156499302328398,2,1.0443875383092454,-0.7677444074928874,0.011202714820741139,2,0,0,1,-0.7126694531510648,2,4,1,2,4
EMP3037,1,3,0,4,-0.08086304514739227,2,-0.8107423600229364,0.31085127597562534,0.011202714820741139,1,2,0,2,0.004446116532035369,1,4,0,2,2
EMP3038,1,3,1,4,1.4162311010028013,0,1.2130357108848984,-1.4149018175739951,0.011202714820741139,2,2,1,2,1.4386772558982357,0,3,2,0,1
EMP3039,1,1,1,1,-1.37834463847756,1,0.7914152794457661,-1.4149018175739951,0.7202352984119508,2,0,1,2,1.4386772558982357,2,1,0,0,5
EMP3040,0,2,4,5,1.4162311010028013,2,0.6227671068701132,0.9580086860567331,-0.6978298687704685,2,1,0,0,0.7215616862151356,0,0,0,0,4
EMP3041,1,0,3,4,0.41816833690267224,2,-1.485335050325548,-0.5520252707991848,-1.4068624523616782,0,1,1,0,-1.429785022834165,2,3,0,2,1
EMP3042,1,3,6,5,1.2166185481827754,0,-0.05182558343249838,-1.1991826808802926,0.7202352984119508,2,2,1,2,1.4386772558982357,1,3,2,2,2
EMP3043,2,2,0,5,-1.37834463847756,1,-0.3891219285838042,0.0951321392819228,-1.4068624523616782,1,2,0,2,0.004446116532035369,0,4,1,2,5
EMP3044,2,2,6,5,1.1168122717727624,1,-1.316686877749895,-1.6306209542676977,-1.4068624523616782,0,3,1,1,1.4386772558982357,0,1,0,1,2
EMP3045,2,0,3,3,0.11874950767263352,1,1.1287116245970719,1.389446959444138,-1.4068624523616782,0,3,0,0,1.4386772558982357,2,4,0,0,3
EMP3046,1,0,6,2,1.2166185481827754,1,0.7070911931579397,-0.98346354418659,1.4292678820031606,1,3,0,2,-0.7126694531510648,1,2,0,0,0
EMP3047,0,3,3,6,-0.5798944271974568,1,0.032498502855328064,0.31085127597562534,-1.4068624523616782,0,3,1,2,1.4386772558982357,2,3,0,1,1
EMP3048,1,1,5,4,0.21855578408264642,1,1.5503320560362042,1.389446959444138,-1.4068624523616782,0,0,1,1,1.4386772558982357,2,2,2,2,5
EMP3049,1,2,3,1,0.01894323126262062,0,-0.30479784229597773,-0.3363061341054823,-1.4068624523616782,1,0,0,2,-1.429785022834165,0,1,2,2,0
EMP3050,0,0,3,6,-0.28047559796741806,1,-0.9793905325985893,1.6051660961378407,-1.4068624523616782,2,0,1,0,0.7215616862151356,0,1,1,2,5
EMP3051,0,2,5,0,-0.7795069800174825,0,1.6346561423240304,-1.1991826808802926,-1.4068624523616782,0,3,0,0,-0.7126694531510648,2,0,1,0,4
EMP3052,1,2,3,3,0.6177808897226981,2,-0.4734460148716306,1.1737278227504355,-1.4068624523616782,0,3,1,2,-1.429785022834165,0,4,1,1,3
EMP3053,2,1,6,6,-0.28047559796741806,1,-0.8107423600229364,-1.4149018175739951,-0.6978298687704685,2,2,1,2,-1.429785022834165,1,1,2,1,4
EMP3054,1,3,1,6,1.7156499302328398,1,0.2854707617188074,0.7422895493630305,-1.4068624523616782,2,1,1,2,-1.429785022834165,0,3,0,0,2
EMP3055,0,0,3,5,0.8173934425427238,0,-1.1480387051742422,-0.98346354418659,-0.6978298687704685,2,1,0,0,1.4386772558982357,0,4,2,2,2
EMP3056,1,2,0,6,-1.0789258092475214,0,-1.5696591366133743,-0.5520252707991848,1.4292678820031606,2,2,1,2,1.4386772558982357,0,2,2,0,1
EMP3057,1,1,0,5,-1.37834463847756,0,1.0443875383092454,-0.7677444074928874,0.011202714820741139,1,0,1,0,0.004446116532035369,2,3,2,2,3
EMP3058,0,1,0,5,1.1168122717727624,1,1.0443875383092454,-1.4149018175739951,0.011202714820741139,0,1,0,1,0.7215616862151356,2,3,2,1,0
EMP3059,1,1,1,2,0.8173934425427238,2,-1.316686877749895,0.7422895493630305,-0.6978298687704685,0,2,1,0,0.7215616862151356,2,1,2,0,5
EMP3060,0,1,2,2,-0.8793132564274955,1,-0.13614966972032483,-0.3363061341054823,0.7202352984119508,1,0,0,0,-0.7126694531510648,2,4,2,1,5
EMP3061,2,0,2,2,0.5179746133126851,0,0.8757393657335926,1.389446959444138,-1.4068624523616782,2,3,1,0,1.4386772558982357,2,1,1,2,4
EMP3062,0,3,1,5,0.6177808897226981,0,-0.30479784229597773,-0.12058699741177976,-0.6978298687704685,2,3,0,2,0.7215616862151356,0,0,0,2,0
EMP3063,2,1,0,3,-0.28047559796741806,0,1.3816838834605512,-0.5520252707991848,-0.6978298687704685,0,2,0,1,-1.429785022834165,2,1,1,0,1
EMP3064,0,1,5,1,-0.8793132564274955,1,0.20114667543098094,0.31085127597562534,0.7202352984119508,1,0,0,0,0.004446116532035369,0,3,2,1,2
EMP3065,1,1,5,5,1.6158436538228271,0,1.4660079697483777,0.7422895493630305,0.7202352984119508,0,1,1,0,-0.7126694531510648,0,2,2,2,5
EMP3066,0,1,4,3,-0.28047559796741806,1,-1.1480387051742422,-0.3363061341054823,0.7202352984119508,0,2,1,0,-1.429785022834165,2,0,0,2,1
EMP3067,2,1,3,0,0.8173934425427238,1,0.5384430205822868,-1.4149018175739951,0.7202352984119508,2,0,0,2,0.004446116532035369,1,2,0,1,1
EMP3068,0,1,6,4,0.11874950767263352,1,-1.1480387051742422,1.1737278227504355,1.4292678820031606,2,2,0,2,1.4386772558982357,0,2,0,2,4
EMP3069,2,3,4,4,1.0170059953627497,2,-0.6420941874472835,-0.12058699741177976,-1.4068624523616782,0,1,1,1,-1.429785022834165,2,1,1,1,4
EMP3070,2,0,4,2,0.7175871661327109,1,-0.557770101159457,1.6051660961378407,0.7202352984119508,1,3,0,1,-0.7126694531510648,2,0,2,1,5
EMP3071,0,0,0,5,0.9171997189527368,0,0.5384430205822868,-0.3363061341054823,-1.4068624523616782,2,0,0,1,0.7215616862151356,1,3,1,1,4
EMP3072,1,3,5,1,0.8173934425427238,1,-0.7264182737351099,-0.98346354418659,1.4292678820031606,0,1,1,0,1.4386772558982357,1,1,2,2,2
EMP3073,2,3,5,6,-1.0789258092475214,0,-0.13614966972032483,-1.1991826808802926,-0.6978298687704685,2,0,1,2,0.7215616862151356,0,2,1,1,0
EMP3074,1,3,6,6,-1.178732085657534,0,0.4541189342944603,-0.3363061341054823,0.7202352984119508,2,3,1,1,1.4386772558982357,2,0,1,2,0
EMP3075,1,0,2,0,0.41816833690267224,0,-0.8107423600229364,-0.7677444074928874,-0.6978298687704685,0,0,1,1,-0.7126694531510648,2,3,2,2,1
EMP3076,2,1,6,0,1.4162311010028013,0,-0.3891219285838042,0.5265704126693279,0.7202352984119508,2,0,1,1,1.4386772558982357,2,1,1,1,2
EMP3077,1,3,2,1,0.41816833690267224,2,-0.9793905325985893,-0.12058699741177976,1.4292678820031606,1,1,1,2,-0.7126694531510648,1,3,2,0,2
EMP3078,0,2,2,3,0.11874950767263352,0,0.4541189342944603,-1.4149018175739951,0.7202352984119508,0,1,0,2,0.7215616862151356,1,1,0,0,4
EMP3079,1,0,1,1,-0.5798944271974568,2,-0.30479784229597773,0.5265704126693279,-1.4068624523616782,2,1,1,2,0.7215616862151356,0,2,0,0,3
EMP3080,0,0,0,5,-0.5798944271974568,2,-0.4734460148716306,0.9580086860567331,0.7202352984119508,1,1,1,1,1.4386772558982357,0,2,0,1,1
EMP3081,0,0,6,3,-0.18066932155740517,2,-1.6539832229012008,0.7422895493630305,0.7202352984119508,0,2,0,0,-1.429785022834165,0,4,2,1,2
EMP3082,0,1,0,0,0.7175871661327109,2,-0.22047375600815128,-0.98346354418659,0.7202352984119508,1,1,0,0,-0.7126694531510648,0,4,2,1,1
EMP3083,0,1,1,1,-1.37834463847756,0,-0.30479784229597773,1.1737278227504355,0.7202352984119508,0,0,1,0,-1.429785022834165,0,2,0,2,2
EMP3084,0,3,2,5,1.7156499302328398,0,-0.6420941874472835,-0.7677444074928874,0.7202352984119508,2,3,1,0,1.4386772558982357,0,3,2,2,1
EMP3085,1,0,1,6,0.5179746133126851,1,-0.3891219285838042,0.7422895493630305,0.011202714820741139,1,0,0,0,1.4386772558982357,2,1,0,0,2
EMP3086,1,3,0,2,1.2166185481827754,0,0.7914152794457661,-1.6306209542676977,-0.6978298687704685,0,3,0,1,-0.7126694531510648,2,1,1,2,3
EMP3087,2,0,5,2,1.5160373774128142,0,0.8757393657335926,-1.4149018175739951,1.4292678820031606,1,0,0,0,0.004446116532035369,0,3,0,1,3
EMP3088,0,2,5,1,-0.8793132564274955,0,1.4660079697483777,1.6051660961378407,1.4292678820031606,0,1,0,2,0.7215616862151356,0,0,0,0,3
EMP3089,1,1,2,2,0.5179746133126851,1,1.6346561423240304,0.9580086860567331,1.4292678820031606,2,2,1,2,1.4386772558982357,2,2,1,2,0
EMP3090,1,0,1,2,1.4162311010028013,0,0.36979484800663387,-0.12058699741177976,-1.4068624523616782,2,0,0,1,0.7215616862151356,1,1,1,2,5
EMP3091,0,1,2,1,-0.08086304514739227,0,1.2973597971727246,0.9580086860567331,0.011202714820741139,2,1,1,0,-1.429785022834165,2,1,1,2,5
EMP3092,1,1,0,6,-1.4781509148875729,2,0.4541189342944603,1.6051660961378407,0.7202352984119508,1,1,1,0,1.4386772558982357,0,3,1,0,3
EMP3093,2,1,6,4,1.5160373774128142,1,1.1287116245970719,0.0951321392819228,-0.6978298687704685,2,0,0,0,-1.429785022834165,0,1,1,1,5
EMP3094,0,2,5,4,-0.8793132564274955,0,-1.316686877749895,-0.12058699741177976,0.7202352984119508,0,2,1,0,1.4386772558982357,1,1,2,0,2
EMP3095,0,0,1,1,-0.9791195328375084,1,-0.30479784229597773,-0.5520252707991848,-1.4068624523616782,0,3,0,1,0.004446116532035369,1,2,0,1,5
EMP3096,0,1,5,0,1.5160373774128142,0,-0.22047375600815128,-0.3363061341054823,-1.4068624523616782,2,0,1,2,0.7215616862151356,1,0,1,0,1
EMP3097,0,3,4,1,1.1168122717727624,1,1.2973597971727246,-0.7677444074928874,0.011202714820741139,2,2,1,2,0.7215616862151356,0,1,2,0,4
EMP3098,0,0,6,5,1.1168122717727624,1,-0.8950664463107628,-0.3363061341054823,0.011202714820741139,0,1,0,1,-1.429785022834165,1,0,1,1,3
EMP3099,2,1,4,5,-0.8793132564274955,2,0.20114667543098094,0.7422895493630305,1.4292678820031606,0,0,0,0,1.4386772558982357,0,1,1,2,4
EMP3100,0,3,3,0,1.7156499302328398,0,-0.3891219285838042,-0.5520252707991848,0.011202714820741139,1,0,1,1,-0.7126694531510648,0,0,1,0,5
EMP3101,1,0,4,1,1.6158436538228271,1,-1.1480387051742422,-0.12058699741177976,0.011202714820741139,0,0,0,0,-0.7126694531510648,0,1,1,0,4
EMP3102,1,3,6,4,-0.18066932155740517,2,-0.30479784229597773,1.389446959444138,0.011202714820741139,2,3,0,1,0.004446116532035369,1,0,1,1,2
EMP3103,0,0,0,4,-1.5779571912975858,2,-0.3891219285838042,1.1737278227504355,1.4292678820031606,0,0,0,0,0.004446116532035369,0,2,2,1,2
EMP3104,0,2,1,5,1.6158436538228271,2,-0.9793905325985893,0.0951321392819228,0.7202352984119508,1,2,1,1,-0.7126694531510648,1,1,2,2,1
EMP3105,1,2,0,6,-1.178732085657534,1,0.6227671068701132,0.5265704126693279,0.011202714820741139,0,1,1,2,-0.7126694531510648,0,0,2,1,4
EMP3106,0,2,3,3,-0.08086304514739227,1,1.0443875383092454,-0.7677444074928874,-0.6978298687704685,2,0,0,1,0.7215616862151356,2,1,0,1,5
EMP3107,2,2,6,0,-0.5798944271974568,0,1.2973597971727246,-0.5520252707991848,0.7202352984119508,2,0,1,0,-0.7126694531510648,2,3,0,2,0
EMP3108,2,1,3,4,-0.7795069800174825,2,-1.1480387051742422,0.5265704126693279,-0.6978298687704685,2,1,0,1,-0.7126694531510648,0,4,2,0,0
EMP3109,2,1,5,3,0.21855578408264642,1,-0.6420941874472835,-0.3363061341054823,0.011202714820741139,1,3,0,2,-0.7126694531510648,0,2,2,1,0
EMP3110,0,1,5,6,0.6177808897226981,0,-1.1480387051742422,-0.98346354418659,-1.4068624523616782,1,1,1,0,-0.7126694531510648,2,1,1,0,1
EMP3111,2,1,6,6,-0.8793132564274955,0,-0.30479784229597773,0.5265704126693279,-0.6978298687704685,1,2,0,2,-1.429785022834165,2,0,2,0,2
EMP3112,2,3,2,0,-1.5779571912975858,2,-0.22047375600815128,0.5265704126693279,-1.4068624523616782,2,3,1,1,0.7215616862151356,0,2,2,2,5
EMP3113,1,2,1,6,0.8173934425427238,1,1.2973597971727246,0.31085127597562534,0.011202714820741139,2,2,1,2,-1.429785022834165,1,3,2,1,5
EMP3114,2,2,5,5,0.6177808897226981,0,0.5384430205822868,-0.98346354418659,-0.6978298687704685,1,0,0,2,0.7215616862151356,2,4,0,1,2
EMP3115,0,0,4,2,0.11874950767263352,0,-1.5696591366133743,-1.6306209542676977,0.7202352984119508,1,1,0,0,-0.7126694531510648,2,2,1,0,1
EMP3116,0,1,0,5,0.3183620604926593,2,0.6227671068701132,0.7422895493630305,-1.4068624523616782,2,2,1,0,0.004446116532035369,2,0,2,2,2
EMP3117,0,0,0,3,1.6158436538228271,0,-0.557770101159457,-0.5520252707991848,-1.4068624523616782,1,0,1,0,0.004446116532035369,2,4,2,0,4
EMP3118,1,1,2,6,1.2166185481827754,0,0.7070911931579397,-0.12058699741177976,-1.4068624523616782,2,3,1,1,0.004446116532035369,2,2,0,1,0
EMP3119,0,0,4,4,-1.0789258092475214,1,0.6227671068701132,-1.6306209542676977,-1.4068624523616782,1,1,1,1,0.7215616862151356,0,2,0,0,4
EMP3120,0,3,5,3,0.11874950767263352,1,-0.22047375600815128,0.7422895493630305,-1.4068624523616782,1,1,1,2,-0.7126694531510648,0,1,2,2,0
EMP3121,2,1,5,5,-0.6797007036074697,0,-0.9793905325985893,-1.6306209542676977,-0.6978298687704685,2,0,0,1,1.4386772558982357,1,0,2,2,5
EMP3122,1,1,2,4,0.6177808897226981,0,-0.7264182737351099,-0.98346354418659,-0.6978298687704685,2,2,0,1,-1.429785022834165,2,0,2,2,0
EMP3123,2,0,2,0,0.9171997189527368,1,1.3816838834605512,0.31085127597562534,-1.4068624523616782,0,3,0,2,1.4386772558982357,1,0,0,0,1
EMP3124,2,3,5,4,-1.178732085657534,2,0.8757393657335926,1.6051660961378407,-0.6978298687704685,0,2,0,0,0.004446116532035369,2,1,0,1,3
EMP3125,1,1,2,4,1.0170059953627497,0,1.6346561423240304,-0.12058699741177976,0.7202352984119508,1,1,1,2,-1.429785022834165,0,1,0,0,4
EMP3126,0,1,0,2,-1.178732085657534,0,1.1287116245970719,-1.6306209542676977,0.011202714820741139,0,0,0,1,-1.429785022834165,2,4,2,1,4
EMP3127,1,2,0,0,-1.5779571912975858,2,0.7070911931579397,1.6051660961378407,-1.4068624523616782,0,3,0,1,-0.7126694531510648,0,1,0,0,3
EMP3128,1,0,1,0,0.5179746133126851,1,0.4541189342944603,0.5265704126693279,-1.4068624523616782,1,1,0,1,0.7215616862151356,1,2,0,2,2
EMP3129,0,3,5,4,-0.5798944271974568,2,0.5384430205822868,0.7422895493630305,0.7202352984119508,1,2,0,1,-1.429785022834165,0,4,1,2,5
EMP3130,1,0,5,0,1.0170059953627497,1,-0.9793905325985893,-1.6306209542676977,0.7202352984119508,1,3,1,0,-1.429785022834165,1,0,1,2,4
EMP3131,1,3,5,6,0.41816833690267224,1,0.8757393657335926,-0.98346354418659,-1.4068624523616782,1,0,0,1,-1.429785022834165,0,0,1,1,4
EMP3132,0,0,4,1,-0.7795069800174825,0,-1.5696591366133743,-0.12058699741177976,0.7202352984119508,2,2,1,1,0.7215616862151356,0,1,0,1,3
EMP3133,1,0,6,5,-1.178732085657534,2,0.032498502855328064,0.0951321392819228,-1.4068624523616782,2,0,1,2,0.7215616862151356,2,4,1,1,0
EMP3134,1,0,0,5,-0.08086304514739227,2,-0.6420941874472835,0.7422895493630305,0.7202352984119508,0,0,0,2,0.7215616862151356,2,2,2,1,0
EMP3135,0,1,1,1,-0.28047559796741806,2,1.2130357108848984,-0.7677444074928874,0.7202352984119508,0,2,1,0,0.004446116532035369,0,1,2,0,4
EMP3136,1,2,0,1,0.41816833690267224,0,-0.8107423600229364,1.1737278227504355,-0.6978298687704685,1,0,1,0,-0.7126694531510648,2,3,0,0,5
EMP3137,0,2,4,4,-1.178732085657534,1,0.7070911931579397,-0.7677444074928874,0.011202714820741139,0,3,1,0,0.7215616862151356,0,0,2,2,0
EMP3138,1,2,5,0,-1.278538362067547,1,-0.557770101159457,1.389446959444138,-0.6978298687704685,1,0,1,1,0.7215616862151356,2,2,1,1,0
EMP3139,2,2,4,0,-1.4781509148875729,0,-1.4010109640377215,0.0951321392819228,0.7202352984119508,0,1,0,1,1.4386772558982357,2,3,1,2,4
EMP3140,1,1,2,1,-1.5779571912975858,1,-0.13614966972032483,-1.1991826808802926,-0.6978298687704685,0,2,0,0,-1.429785022834165,1,0,0,0,2
EMP3141,1,3,1,6,1.3164248245927883,2,-1.4010109640377215,-0.3363061341054823,-0.6978298687704685,2,2,1,2,0.7215616862151356,2,0,0,1,1
EMP3142,0,3,1,3,0.6177808897226981,0,0.7914152794457661,-0.7677444074928874,1.4292678820031606,0,3,1,2,-1.429785022834165,2,2,1,2,5
EMP3143,2,3,6,1,-1.37834463847756,1,0.20114667543098094,-0.5520252707991848,-1.4068624523616782,0,0,0,1,0.004446116532035369,1,0,1,1,4
EMP3144,0,0,6,4,0.3183620604926593,0,-1.1480387051742422,-1.4149018175739951,0.011202714820741139,0,1,0,1,0.7215616862151356,1,4,1,0,0
EMP3145,2,1,6,6,-0.28047559796741806,2,1.718980228611857,-0.3363061341054823,-1.4068624523616782,1,1,1,0,0.7215616862151356,1,2,1,1,4
EMP3146,1,0,0,1,0.21855578408264642,2,-0.9793905325985893,-0.5520252707991848,-1.4068624523616782,1,2,1,2,1.4386772558982357,0,4,0,0,2
EMP3147,0,1,3,4,-0.8793132564274955,1,-1.316686877749895,-0.5520252707991848,0.011202714820741139,2,3,1,1,-1.429785022834165,0,2,1,0,2
EMP3148,2,0,5,5,0.3183620604926593,0,-1.5696591366133743,0.5265704126693279,-0.6978298687704685,0,3,1,1,0.7215616862151356,1,2,0,1,0
EMP3149,1,0,6,4,-0.8793132564274955,2,1.718980228611857,1.389446959444138,1.4292678820031606,2,1,1,1,-0.7126694531510648,1,3,0,1,4
EMP3150,0,1,1,4,0.6177808897226981,1,0.8757393657335926,-0.5520252707991848,0.7202352984119508,1,2,0,0,0.004446116532035369,2,1,1,1,1
EMP3151,1,2,0,6,-1.0789258092475214,1,-1.1480387051742422,-0.12058699741177976,-0.6978298687704685,1,3,1,1,0.7215616862151356,2,3,1,0,0
EMP3152,0,0,4,1,-1.5779571912975858,1,0.36979484800663387,1.1737278227504355,-0.6978298687704685,0,0,0,0,-0.7126694531510648,1,0,2,1,2
EMP3153,2,3,5,3,1.5160373774128142,1,0.032498502855328064,-1.6306209542676977,-1.4068624523616782,1,3,0,1,0.7215616862151356,1,1,1,2,3
EMP3154,1,2,2,1,1.0170059953627497,2,-1.4010109640377215,0.0951321392819228,-1.4068624523616782,2,2,1,2,1.4386772558982357,2,3,0,1,4
EMP3155,1,3,1,0,-0.9791195328375084,0,1.2973597971727246,-0.12058699741177976,0.7202352984119508,0,3,0,1,-0.7126694531510648,1,0,0,2,4
EMP3156,2,3,0,4,1.6158436538228271,1,0.1168225891431545,-1.1991826808802926,1.4292678820031606,1,3,0,0,1.4386772558982357,2,1,2,1,5
EMP3157,2,2,2,6,-1.0789258092475214,1,1.3816838834605512,-0.7677444074928874,-0.6978298687704685,1,1,0,0,0.7215616862151356,2,0,2,2,4
EMP3158,2,3,4,3,-0.6797007036074697,1,-0.05182558343249838,0.9580086860567331,-1.4068624523616782,1,3,0,2,-0.7126694531510648,2,4,1,2,5
EMP3159,0,2,1,2,1.3164248245927883,2,0.20114667543098094,0.0951321392819228,0.011202714820741139,2,1,0,2,0.004446116532035369,1,2,0,0,4
EMP3160,0,2,6,1,-0.5798944271974568,2,0.960063452021419,-0.7677444074928874,0.011202714820741139,1,2,0,0,-0.7126694531510648,1,3,2,0,3
EMP3161,1,0,4,5,-0.4800881507874439,0,1.0443875383092454,0.9580086860567331,-1.4068624523616782,1,0,1,1,0.7215616862151356,0,1,0,0,1
EMP3162,2,0,1,1,0.6177808897226981,0,0.7914152794457661,-1.1991826808802926,-0.6978298687704685,1,1,1,0,0.004446116532035369,1,3,1,1,0
EMP3163,0,2,5,3,1.7156499302328398,1,1.1287116245970719,-0.98346354418659,0.011202714820741139,0,3,0,1,-0.7126694531510648,1,4,1,1,4
